city_left;city_right;response;rt;semester;student;age;id;sex;group;trial
Kano;Bangkok;Bangkok;0.7869;8;y;24;25;f;0;102
Wuhan;Busan;Wuhan;0.9906;8;y;24;25;f;0;103
Rangun;London;Rangun;0.8905;8;y;24;25;f;0;104
Seoul;Montreal;Seoul;0.6602;8;y;24;25;f;0;105
Shanghai;Santiago;Santiago;1.1085;8;y;24;25;f;0;106
Durban;Tianjin;Durban;1.3223;8;y;24;25;f;0;107
Santiago;Durban;Santiago;1.4584;8;y;24;25;f;0;108
Ankara;Busan;Ankara;0.9013;8;y;24;25;f;0;109
Bangkok;Chongqing;Bangkok;1.0662;8;y;24;25;f;0;110
Durban;Shanghai;Shanghai;1.0724;8;y;24;25;f;0;111
Kano;Shanghai;Shanghai;0.7780;8;y;24;25;f;0;112
Bangkok;Tokio;Bangkok;1.0444;8;y;24;25;f;0;113
Chongqing;London;Chongqing;1.4014;8;y;24;25;f;0;114
Wuhan;Ibadan;Wuhan;0.7639;8;y;24;25;f;0;115
Tianjin;Harbin;Tianjin;1.0506;8;y;24;25;f;0;116
Ankara;Chongqing;Chongqing;1.5848;8;y;24;25;f;0;117
Durban;Kano;Durban;0.7964;8;y;24;25;f;0;118
Rangun;Durban;Rangun;0.9495;8;y;24;25;f;0;119
Ankara;Tokio;Tokio;0.9767;8;y;24;25;f;0;120
Ibadan;Santiago;Santiago;1.1196;8;y;24;25;f;0;121
Rangun;Tianjin;Rangun;1.0569;8;y;24;25;f;0;122
Montreal;Tokio;Tokio;0.7659;8;y;24;25;f;0;123
London;Montreal;London;1.0877;8;y;24;25;f;0;124
Ibadan;Rangun;Ibadan;1.2401;8;y;24;25;f;0;125
Tianjin;Shanghai;Shanghai;0.6997;8;y;24;25;f;0;126
London;Kano;London;1.0986;8;y;24;25;f;0;127
Ibadan;Busan;Ibadan;1.0240;8;y;24;25;f;0;128
Ibadan;Seoul;Seoul;0.6955;8;y;24;25;f;0;129
Bangkok;Harbin;Bangkok;0.7057;8;y;24;25;f;0;130
Santiago;Ankara;Ankara;1.3749;8;y;24;25;f;0;131
Santiago;Montreal;Santiago;1.1268;8;y;24;25;f;0;132
Shanghai;London;Shanghai;0.7262;8;y;24;25;f;0;133
Rangun;Kano;Kano;0.7938;8;y;24;25;f;0;134
Montreal;Tianjin;Montreal;0.9632;8;y;24;25;f;0;135
Seoul;Tianjin;Tianjin;0.5411;8;y;24;25;f;0;136
Wuhan;Busan;Busan;5.3083;6;y;22;24;m;0;1
Tianjin;Ibadan;Tianjin;5.5419;6;y;22;24;m;0;2
Wuhan;Shanghai;Shanghai;2.0341;6;y;22;24;m;0;3
Busan;Chongqing;Chongqing;2.3241;6;y;22;24;m;0;4
London;Kano;London;1.4753;6;y;22;24;m;0;5
Durban;Ankara;Ankara;2.4830;6;y;22;24;m;0;6
Ankara;Shanghai;Shanghai;2.6519;6;y;22;24;m;0;7
Kano;Shanghai;Shanghai;1.5253;6;y;22;24;m;0;8
Rangun;Seoul;Seoul;4.2188;6;y;22;24;m;0;9
Tokio;Harbin;Tokio;0.9975;6;y;22;24;m;0;10
Tokio;Santiago;Tokio;1.1162;6;y;22;24;m;0;11
Ankara;Bangkok;Bangkok;4.7034;6;y;22;24;m;0;12
Wuhan;Harbin;Harbin;1.7317;6;y;22;24;m;0;13
Wuhan;Chongqing;Chongqing;1.3781;6;y;22;24;m;0;14
Rangun;Kano;Kano;1.0719;6;y;22;24;m;0;15
Montreal;Kano;Montreal;1.7119;6;y;22;24;m;0;16
Chongqing;Seoul;Chongqing;3.4458;6;y;22;24;m;0;17
Montreal;Durban;Montreal;2.8457;6;y;22;24;m;0;18
Seoul;Wuhan;Seoul;1.2096;6;y;22;24;m;0;19
Harbin;Santiago;Santiago;2.0904;6;y;22;24;m;0;20
Rangun;London;London;0.6902;6;y;22;24;m;0;21
Montreal;Wuhan;Montreal;0.6591;6;y;22;24;m;0;22
Ibadan;Montreal;Montreal;0.9145;6;y;22;24;m;0;23
Chongqing;Tianjin;Tianjin;3.8955;6;y;22;24;m;0;24
Durban;Bangkok;Bangkok;1.0399;6;y;22;24;m;0;25
Chongqing;London;London;1.2032;6;y;22;24;m;0;26
Durban;Wuhan;Durban;1.9145;6;y;22;24;m;0;27
Montreal;Shanghai;Montreal;0.6226;6;y;22;24;m;0;28
Tianjin;Ankara;Ankara;3.6344;6;y;22;24;m;0;29
Bangkok;Ibadan;Bangkok;1.3750;6;y;22;24;m;0;30
Ankara;Harbin;Ankara;2.1451;6;y;22;24;m;0;31
London;Bangkok;London;1.6934;6;y;22;24;m;0;32
Bangkok;Busan;Bangkok;1.2114;6;y;22;24;m;0;33
Tianjin;Bangkok;Bangkok;1.4141;6;y;22;24;m;0;34
Seoul;Durban;Seoul;9.5479;6;y;22;24;m;0;35
Chongqing;Kano;Chongqing;2.1690;6;y;22;24;m;0;36
Tianjin;Shanghai;Shanghai;1.4619;6;y;22;24;m;0;37
Bangkok;Tokio;Bangkok;3.5009;6;y;22;24;m;0;38
Ibadan;London;London;1.0502;6;y;22;24;m;0;39
Shanghai;Ibadan;Shanghai;0.7927;6;y;22;24;m;0;40
Seoul;Bangkok;Bangkok;1.2402;6;y;22;24;m;0;41
Chongqing;Montreal;Montreal;0.9658;6;y;22;24;m;0;42
Chongqing;Santiago;Chongqing;2.2956;6;y;22;24;m;0;43
London;Montreal;London;1.5197;6;y;22;24;m;0;44
Ankara;Chongqing;Ankara;1.0928;6;y;22;24;m;0;45
Busan;Montreal;Montreal;1.0980;6;y;22;24;m;0;46
Shanghai;Rangun;Shanghai;0.8606;6;y;22;24;m;0;47
Shanghai;Busan;Shanghai;0.8956;6;y;22;24;m;0;48
Kano;Wuhan;Wuhan;2.0054;6;y;22;24;m;0;49
Busan;Seoul;Seoul;1.4697;6;y;22;24;m;0;50
Rangun;Durban;Durban;1.4400;6;y;22;24;m;0;51
Harbin;Montreal;Montreal;0.7815;6;y;22;24;m;0;52
Durban;Harbin;Durban;1.8428;6;y;22;24;m;0;53
Bangkok;Shanghai;Shanghai;0.8409;6;y;22;24;m;0;54
Harbin;London;London;0.7974;6;y;22;24;m;0;55
Shanghai;Chongqing;Shanghai;0.7548;6;y;22;24;m;0;56
Tianjin;Tokio;Tokio;0.8094;6;y;22;24;m;0;57
Busan;Santiago;Santiago;2.3479;6;y;22;24;m;0;58
Kano;Ibadan;Ibadan;1.7956;6;y;22;24;m;0;59
Santiago;Wuhan;Santiago;0.9910;6;y;22;24;m;0;60
Tokio;Shanghai;Shanghai;2.8128;6;y;22;24;m;0;61
Bangkok;Chongqing;Bangkok;2.1216;6;y;22;24;m;0;62
Seoul;Tokio;Tokio;0.7376;6;y;22;24;m;0;63
Wuhan;Tokio;Tokio;1.1510;6;y;22;24;m;0;64
Santiago;London;London;0.8469;6;y;22;24;m;0;65
Chongqing;Rangun;Chongqing;2.3786;6;y;22;24;m;0;66
Bangkok;Harbin;Bangkok;2.5232;6;y;22;24;m;0;67
Harbin;Chongqing;Chongqing;1.1005;6;y;22;24;m;0;68
Seoul;Montreal;Seoul;3.2886;6;y;22;24;m;0;69
Harbin;Rangun;Harbin;1.3372;6;y;22;24;m;0;70
Shanghai;Harbin;Shanghai;0.9258;6;y;22;24;m;0;71
Tianjin;Wuhan;Tianjin;2.2738;6;y;22;24;m;0;72
London;Durban;London;0.9313;6;y;22;24;m;0;73
Ankara;Tokio;Tokio;1.0108;6;y;22;24;m;0;74
Harbin;Busan;Harbin;1.4497;6;y;22;24;m;0;75
Montreal;Ankara;Ankara;1.7136;6;y;22;24;m;0;76
Montreal;Tokio;Tokio;1.1941;6;y;22;24;m;0;77
Ankara;Ibadan;Ankara;0.9578;6;y;22;24;m;0;78
Busan;Kano;Busan;1.2184;6;y;22;24;m;0;79
Bangkok;Santiago;Bangkok;1.9178;6;y;22;24;m;0;80
Montreal;Tianjin;Montreal;1.4486;6;y;22;24;m;0;81
Kano;Harbin;Harbin;1.2844;6;y;22;24;m;0;82
Tokio;London;London;0.5246;6;y;22;24;m;0;83
Durban;Tokio;Tokio;5.3643;6;y;22;24;m;0;84
Santiago;Ankara;Ankara;1.5088;6;y;22;24;m;0;85
Tianjin;Busan;Tianjin;0.9667;6;y;22;24;m;0;86
Seoul;Ankara;Ankara;1.1321;6;y;22;24;m;0;87
Wuhan;Ankara;Ankara;1.6124;6;y;22;24;m;0;88
Busan;Durban;Durban;3.8889;6;y;22;24;m;0;89
Shanghai;London;Shanghai;1.0281;6;y;22;24;m;0;90
Tokio;Ibadan;Tokio;4.1125;6;y;22;24;m;0;91
Tokio;Chongqing;Tokio;1.1962;6;y;22;24;m;0;92
Seoul;Kano;Seoul;0.9091;6;y;22;24;m;0;93
Wuhan;Bangkok;Bangkok;1.0538;6;y;22;24;m;0;94
Ankara;Busan;Ankara;1.2562;6;y;22;24;m;0;95
Busan;London;London;0.8825;6;y;22;24;m;0;96
Kano;Tianjin;Tianjin;1.0143;6;y;22;24;m;0;97
Busan;Rangun;Rangun;2.0018;6;y;22;24;m;0;98
Tokio;Busan;Tokio;0.9202;6;y;22;24;m;0;99
London;Ankara;London;0.9051;6;y;22;24;m;0;100
Bangkok;Rangun;Bangkok;0.9871;6;y;22;24;m;0;101
Durban;Kano;Durban;2.0704;6;y;22;24;m;0;102
Santiago;Seoul;Seoul;4.0753;6;y;22;24;m;0;103
Chongqing;Durban;Chongqing;1.6939;6;y;22;24;m;0;104
Rangun;Montreal;Montreal;0.9211;6;y;22;24;m;0;105
Kano;Ankara;Ankara;1.0011;6;y;22;24;m;0;106
Durban;Tianjin;Tianjin;1.4090;6;y;22;24;m;0;107
Ibadan;Santiago;Santiago;1.7869;6;y;22;24;m;0;108
Rangun;Wuhan;Rangun;1.5453;6;y;22;24;m;0;109
Ibadan;Busan;Ibadan;2.6872;6;y;22;24;m;0;110
Harbin;Seoul;Seoul;1.1892;6;y;22;24;m;0;111
Montreal;Bangkok;Bangkok;1.3673;6;y;22;24;m;0;112
Santiago;Durban;Santiago;1.1586;6;y;22;24;m;0;113
Ibadan;Rangun;Rangun;0.7902;6;y;22;24;m;0;114
Shanghai;Seoul;Shanghai;5.3196;6;y;22;24;m;0;115
Tianjin;Harbin;Tianjin;0.9086;6;y;22;24;m;0;116
Wuhan;Ibadan;Ibadan;1.5626;6;y;22;24;m;0;117
London;Wuhan;London;1.0005;6;y;22;24;m;0;118
Rangun;Tianjin;Tianjin;2.2729;6;y;22;24;m;0;119
Santiago;Kano;Santiago;0.9403;6;y;22;24;m;0;120
London;Seoul;London;0.5462;6;y;22;24;m;0;121
Kano;Bangkok;Bangkok;0.9016;6;y;22;24;m;0;122
London;Tianjin;London;0.5410;6;y;22;24;m;0;123
Ibadan;Durban;Durban;1.4016;6;y;22;24;m;0;124
Shanghai;Santiago;Shanghai;0.8833;6;y;22;24;m;0;125
Harbin;Ibadan;Ibadan;1.6692;6;y;22;24;m;0;126
Ankara;Rangun;Ankara;1.2849;6;y;22;24;m;0;127
Ibadan;Seoul;Seoul;0.9053;6;y;22;24;m;0;128
Ibadan;Chongqing;Chongqing;0.8281;6;y;22;24;m;0;129
Rangun;Santiago;Santiago;1.8778;6;y;22;24;m;0;130
Santiago;Montreal;Santiago;2.6963;6;y;22;24;m;0;131
Santiago;Tianjin;Tianjin;1.1011;6;y;22;24;m;0;132
Durban;Shanghai;Shanghai;2.0348;6;y;22;24;m;0;133
Tokio;Rangun;Tokio;1.0329;6;y;22;24;m;0;134
Seoul;Tianjin;Tianjin;1.4916;6;y;22;24;m;0;135
Kano;Tokio;Tokio;0.8486;6;y;22;24;m;0;136
Montreal;Shanghai;Shanghai;2.6433;6;y;21;34;f;1;1
Bangkok;Busan;Bangkok;1.3312;6;y;21;34;f;1;2
Busan;Montreal;Montreal;1.3874;6;y;21;34;f;1;3
Ibadan;Chongqing;Chongqing;2.2060;6;y;21;34;f;1;4
London;Tianjin;London;1.2685;6;y;21;34;f;1;5
Santiago;London;London;1.0800;6;y;21;34;f;1;6
Rangun;Durban;Durban;3.8834;6;y;21;34;f;1;7
Wuhan;Harbin;Harbin;4.6697;6;y;21;34;f;1;8
London;Wuhan;London;0.9126;6;y;21;34;f;1;9
Montreal;Wuhan;Montreal;1.2398;6;y;21;34;f;1;10
Rangun;Tianjin;Rangun;1.8197;6;y;21;34;f;1;11
Wuhan;Ibadan;Wuhan;2.2237;6;y;21;34;f;1;12
Seoul;Bangkok;Seoul;2.1496;6;y;21;34;f;1;13
Durban;Wuhan;Durban;2.0310;6;y;21;34;f;1;14
Bangkok;Santiago;Bangkok;2.3071;6;y;21;34;f;1;15
Rangun;Seoul;Seoul;1.4829;6;y;21;34;f;1;16
Tianjin;Tokio;Tokio;0.9657;6;y;21;34;f;1;17
Busan;London;London;0.8518;6;y;21;34;f;1;18
Wuhan;Tokio;Tokio;0.9003;6;y;21;34;f;1;19
London;Kano;London;0.7568;6;y;21;34;f;1;20
Ibadan;Montreal;Montreal;1.0322;6;y;21;34;f;1;21
Wuhan;Ankara;Ankara;1.9966;6;y;21;34;f;1;22
Kano;Shanghai;Shanghai;1.1471;6;y;21;34;f;1;23
Kano;Ankara;Ankara;0.9818;6;y;21;34;f;1;24
Ankara;Tokio;Tokio;1.0328;6;y;21;34;f;1;25
Santiago;Wuhan;Santiago;3.2642;6;y;21;34;f;1;26
Tokio;Rangun;Tokio;1.2448;6;y;21;34;f;1;27
Durban;Ankara;Durban;1.0879;6;y;21;34;f;1;28
Montreal;Tianjin;Montreal;1.2305;6;y;21;34;f;1;29
Tokio;Chongqing;Tokio;1.0933;6;y;21;34;f;1;30
Chongqing;Kano;Kano;3.4966;6;y;21;34;f;1;31
Chongqing;Santiago;Santiago;0.9400;6;y;21;34;f;1;32
Tokio;Ibadan;Tokio;1.0925;6;y;21;34;f;1;33
Kano;Ibadan;Ibadan;3.6357;6;y;21;34;f;1;34
Seoul;Tokio;Tokio;4.6751;6;y;21;34;f;1;35
Durban;Tokio;Tokio;1.5602;6;y;21;34;f;1;36
Seoul;Durban;Seoul;1.5958;6;y;21;34;f;1;37
London;Ankara;London;0.9513;6;y;21;34;f;1;38
Harbin;Rangun;Rangun;7.7178;6;y;21;34;f;1;39
Bangkok;Shanghai;Shanghai;1.7655;6;y;21;34;f;1;40
London;Seoul;London;0.8040;6;y;21;34;f;1;41
Ibadan;Seoul;Seoul;1.5830;6;y;21;34;f;1;42
Busan;Seoul;Seoul;0.8932;6;y;21;34;f;1;43
Tianjin;Harbin;Harbin;2.4910;6;y;21;34;f;1;44
Durban;Harbin;Durban;1.4208;6;y;21;34;f;1;45
Tianjin;Busan;Tianjin;4.2721;6;y;21;34;f;1;46
Chongqing;London;London;0.8520;6;y;21;34;f;1;47
Shanghai;Harbin;Shanghai;1.4921;6;y;21;34;f;1;48
Bangkok;Harbin;Bangkok;1.0052;6;y;21;34;f;1;49
Bangkok;Tokio;Bangkok;0.8873;6;y;21;34;f;1;50
Chongqing;Durban;Durban;1.9611;6;y;21;34;f;1;51
London;Bangkok;Bangkok;3.6455;6;y;21;34;f;1;52
Santiago;Tianjin;Santiago;1.3543;6;y;21;34;f;1;53
Durban;Kano;Durban;1.3469;6;y;21;34;f;1;54
Ibadan;Durban;Durban;1.2003;6;y;21;34;f;1;55
Harbin;London;London;1.2562;6;y;21;34;f;1;56
Tianjin;Wuhan;Wuhan;2.8071;6;y;21;34;f;1;57
Kano;Wuhan;Wuhan;2.0878;6;y;21;34;f;1;58
Tokio;Santiago;Tokio;1.2386;6;y;21;34;f;1;59
Ibadan;Rangun;Rangun;1.5283;6;y;21;34;f;1;60
Bangkok;Rangun;Bangkok;1.3157;6;y;21;34;f;1;61
Wuhan;Shanghai;Shanghai;1.0627;6;y;21;34;f;1;62
Ankara;Busan;Ankara;1.6755;6;y;21;34;f;1;63
Ankara;Ibadan;Ankara;2.1008;6;y;21;34;f;1;64
Rangun;Wuhan;Rangun;3.9662;6;y;21;34;f;1;65
Tokio;London;Tokio;1.6106;6;y;21;34;f;1;66
Harbin;Ibadan;Harbin;2.0612;6;y;21;34;f;1;67
Busan;Kano;Busan;2.0921;6;y;21;34;f;1;68
Wuhan;Busan;Wuhan;1.8343;6;y;21;34;f;1;69
Ankara;Rangun;Ankara;1.6809;6;y;21;34;f;1;70
Shanghai;Santiago;Shanghai;1.5854;6;y;21;34;f;1;71
Shanghai;Rangun;Shanghai;0.8808;6;y;21;34;f;1;72
Seoul;Kano;Seoul;0.9688;6;y;21;34;f;1;73
Rangun;Montreal;Montreal;1.6196;6;y;21;34;f;1;74
Santiago;Seoul;Seoul;1.5363;6;y;21;34;f;1;75
Chongqing;Montreal;Montreal;1.6477;6;y;21;34;f;1;76
Chongqing;Rangun;Rangun;2.3533;6;y;21;34;f;1;77
Busan;Chongqing;Busan;1.3465;6;y;21;34;f;1;78
Montreal;Bangkok;Bangkok;3.6772;6;y;21;34;f;1;79
Montreal;Kano;Montreal;1.1933;6;y;21;34;f;1;80
Chongqing;Tianjin;Chongqing;1.8717;6;y;21;34;f;1;81
Tianjin;Bangkok;Bangkok;1.2070;6;y;21;34;f;1;82
Ankara;Shanghai;Shanghai;5.0935;6;y;21;34;f;1;83
Ibadan;Busan;Busan;1.4342;6;y;21;34;f;1;84
Shanghai;Ibadan;Shanghai;1.3889;6;y;21;34;f;1;85
Wuhan;Chongqing;Wuhan;3.3964;6;y;21;34;f;1;86
Ankara;Chongqing;Ankara;2.6858;6;y;21;34;f;1;87
Bangkok;Chongqing;Bangkok;1.0623;6;y;21;34;f;1;88
Shanghai;Busan;Shanghai;1.1430;6;y;21;34;f;1;89
Ibadan;Santiago;Santiago;2.2115;6;y;21;34;f;1;90
Busan;Santiago;Santiago;1.6844;6;y;21;34;f;1;91
Montreal;Tokio;Tokio;1.4225;6;y;21;34;f;1;92
Wuhan;Bangkok;Bangkok;1.1134;6;y;21;34;f;1;93
Seoul;Tianjin;Seoul;1.4726;6;y;21;34;f;1;94
Tianjin;Ibadan;Tianjin;4.8202;6;y;21;34;f;1;95
Ankara;Bangkok;Bangkok;3.8820;6;y;21;34;f;1;96
Chongqing;Seoul;Seoul;0.9953;6;y;21;34;f;1;97
Rangun;Santiago;Santiago;0.9443;6;y;21;34;f;1;98
Shanghai;Seoul;Seoul;19.6472;6;y;21;34;f;1;99
Durban;Bangkok;Bangkok;1.2260;6;y;21;34;f;1;100
Harbin;Busan;Busan;0.9912;6;y;21;34;f;1;101
Seoul;Wuhan;Seoul;1.1012;6;y;21;34;f;1;102
Santiago;Ankara;Santiago;5.0557;6;y;21;34;f;1;103
Tokio;Shanghai;Tokio;14.9671;6;y;21;34;f;1;104
Durban;Tianjin;Durban;1.6654;6;y;21;34;f;1;105
Harbin;Montreal;Montreal;0.7965;6;y;21;34;f;1;106
Kano;Tianjin;Tianjin;2.0740;6;y;21;34;f;1;107
Kano;Tokio;Tokio;1.0128;6;y;21;34;f;1;108
Ibadan;London;London;0.7028;6;y;21;34;f;1;109
Montreal;Ankara;Ankara;18.2499;6;y;21;34;f;1;110
Santiago;Montreal;Santiago;2.1447;6;y;21;34;f;1;111
Durban;Shanghai;Shanghai;1.3245;6;y;21;34;f;1;112
Rangun;London;London;1.1376;6;y;21;34;f;1;113
Santiago;Kano;Santiago;1.1264;6;y;21;34;f;1;114
Tokio;Busan;Tokio;1.5579;6;y;21;34;f;1;115
Busan;Durban;Durban;1.0437;6;y;21;34;f;1;116
Santiago;Durban;Santiago;2.1658;6;y;21;34;f;1;117
London;Montreal;London;0.7129;6;y;21;34;f;1;118
Tokio;Harbin;Tokio;1.6425;6;y;21;34;f;1;119
Kano;Harbin;Kano;1.6557;6;y;21;34;f;1;120
Montreal;Durban;Montreal;1.7958;6;y;21;34;f;1;121
Rangun;Kano;Kano;2.6058;6;y;21;34;f;1;122
Shanghai;Chongqing;Shanghai;2.1763;6;y;21;34;f;1;123
Harbin;Chongqing;Harbin;1.6512;6;y;21;34;f;1;124
Tianjin;Shanghai;Shanghai;1.0868;6;y;21;34;f;1;125
Busan;Rangun;Rangun;1.3390;6;y;21;34;f;1;126
Seoul;Ankara;Seoul;1.6004;6;y;21;34;f;1;127
Shanghai;London;Shanghai;2.1332;6;y;21;34;f;1;128
Bangkok;Ibadan;Bangkok;1.0554;6;y;21;34;f;1;129
Seoul;Montreal;Seoul;2.3055;6;y;21;34;f;1;130
Kano;Bangkok;Bangkok;1.0476;6;y;21;34;f;1;131
Tianjin;Ankara;Ankara;0.9908;6;y;21;34;f;1;132
Harbin;Seoul;Seoul;1.3501;6;y;21;34;f;1;133
Harbin;Santiago;Santiago;1.2153;6;y;21;34;f;1;134
Ankara;Harbin;Ankara;2.0647;6;y;21;34;f;1;135
London;Durban;London;1.4133;6;y;21;34;f;1;136
Durban;Busan;Busan;3.3335;NA;n;61;12;m;1;1
Santiago;Harbin;Santiago;2.1925;NA;n;61;12;m;1;2
Ibadan;Shanghai;Shanghai;1.9125;NA;n;61;12;m;1;3
Seoul;Santiago;Seoul;2.4153;NA;n;61;12;m;1;4
Bangkok;Seoul;Bangkok;3.3642;NA;n;61;12;m;1;5
Bangkok;Ankara;Bangkok;2.7832;NA;n;61;12;m;1;6
Ibadan;Harbin;Harbin;3.6683;NA;n;61;12;m;1;7
Tianjin;Durban;Tianjin;1.1914;NA;n;61;12;m;1;8
London;Rangun;London;1.2575;NA;n;61;12;m;1;9
Santiago;Busan;Santiago;1.7269;NA;n;61;12;m;1;10
Tokio;Durban;Tokio;1.2661;NA;n;61;12;m;1;11
Tokio;Tianjin;Tokio;1.2260;NA;n;61;12;m;1;12
Bangkok;Tianjin;Bangkok;1.3296;NA;n;61;12;m;1;13
Wuhan;Santiago;Santiago;1.8098;NA;n;61;12;m;1;14
Harbin;Shanghai;Shanghai;6.0996;NA;n;61;12;m;1;15
London;Ibadan;London;1.3347;NA;n;61;12;m;1;16
Busan;Wuhan;Wuhan;2.0883;NA;n;61;12;m;1;17
Harbin;Kano;Kano;3.0708;NA;n;61;12;m;1;18
Shanghai;Durban;Shanghai;0.9607;NA;n;61;12;m;1;19
Santiago;Chongqing;Santiago;1.2252;NA;n;61;12;m;1;20
Bangkok;London;London;1.2928;NA;n;61;12;m;1;21
Ibadan;Ankara;Ankara;10.2891;NA;n;61;12;m;1;22
Rangun;Harbin;Rangun;2.0895;NA;n;61;12;m;1;23
Kano;Seoul;Seoul;1.2371;NA;n;61;12;m;1;24
Kano;Busan;Kano;1.2795;NA;n;61;12;m;1;25
Seoul;Busan;Seoul;2.3158;NA;n;61;12;m;1;26
Seoul;Rangun;Seoul;2.3709;NA;n;61;12;m;1;27
Tianjin;Santiago;Santiago;1.0298;NA;n;61;12;m;1;28
Shanghai;Tianjin;Shanghai;0.8811;NA;n;61;12;m;1;29
Tokio;Montreal;Tokio;1.0508;NA;n;61;12;m;1;30
Ibadan;Wuhan;Ibadan;1.2105;NA;n;61;12;m;1;31
Tianjin;Seoul;Seoul;1.0542;NA;n;61;12;m;1;32
Seoul;Ibadan;Seoul;0.9847;NA;n;61;12;m;1;33
Harbin;Tokio;Tokio;0.8786;NA;n;61;12;m;1;34
Montreal;Rangun;Montreal;2.2604;NA;n;61;12;m;1;35
Busan;Ankara;Ankara;2.2221;NA;n;61;12;m;1;36
Shanghai;Ankara;Shanghai;0.8639;NA;n;61;12;m;1;37
London;Harbin;London;0.9165;NA;n;61;12;m;1;38
Kano;Santiago;Santiago;1.0394;NA;n;61;12;m;1;39
Wuhan;Kano;Kano;5.8077;NA;n;61;12;m;1;40
Wuhan;Rangun;Wuhan;3.2750;NA;n;61;12;m;1;41
Ankara;Santiago;Santiago;0.8956;NA;n;61;12;m;1;42
Ibadan;Tianjin;Tianjin;1.1945;NA;n;61;12;m;1;43
Rangun;Ankara;Ankara;1.0754;NA;n;61;12;m;1;44
Santiago;Rangun;Santiago;0.7696;NA;n;61;12;m;1;45
Tokio;Seoul;Tokio;0.6467;NA;n;61;12;m;1;46
Shanghai;Kano;Shanghai;1.0207;NA;n;61;12;m;1;47
Ankara;Tianjin;Ankara;1.2024;NA;n;61;12;m;1;48
Montreal;London;London;1.0067;NA;n;61;12;m;1;49
Durban;Chongqing;Durban;1.4143;NA;n;61;12;m;1;50
Chongqing;Ankara;Ankara;1.1502;NA;n;61;12;m;1;51
Montreal;Santiago;Montreal;1.2232;NA;n;61;12;m;1;52
Harbin;Wuhan;Wuhan;7.0417;NA;n;61;12;m;1;53
Rangun;Bangkok;Bangkok;0.9323;NA;n;61;12;m;1;54
Ankara;Seoul;Seoul;2.1971;NA;n;61;12;m;1;55
Tianjin;Rangun;Tianjin;1.5500;NA;n;61;12;m;1;56
London;Tokio;Tokio;1.4130;NA;n;61;12;m;1;57
London;Santiago;London;1.5338;NA;n;61;12;m;1;58
Durban;Seoul;Seoul;1.1425;NA;n;61;12;m;1;59
London;Shanghai;Shanghai;1.8548;NA;n;61;12;m;1;60
Kano;London;London;1.0123;NA;n;61;12;m;1;61
Kano;Rangun;Kano;1.1847;NA;n;61;12;m;1;62
Ankara;London;London;1.0553;NA;n;61;12;m;1;63
Busan;Harbin;Busan;1.4787;NA;n;61;12;m;1;64
Ibadan;Tokio;Tokio;1.0476;NA;n;61;12;m;1;65
Shanghai;Wuhan;Shanghai;0.8419;NA;n;61;12;m;1;66
Ankara;Montreal;Ankara;1.8710;NA;n;61;12;m;1;67
Montreal;Harbin;Montreal;1.3381;NA;n;61;12;m;1;68
Rangun;Busan;Busan;1.2154;NA;n;61;12;m;1;69
Ankara;Kano;Ankara;0.7872;NA;n;61;12;m;1;70
Harbin;Tianjin;Tianjin;1.4046;NA;n;61;12;m;1;71
Wuhan;Montreal;Montreal;0.9797;NA;n;61;12;m;1;72
Durban;Ibadan;Ibadan;3.1431;NA;n;61;12;m;1;73
Wuhan;Tianjin;Tianjin;1.0675;NA;n;61;12;m;1;74
Kano;Durban;Kano;0.9140;NA;n;61;12;m;1;75
Seoul;Chongqing;Seoul;0.7890;NA;n;61;12;m;1;76
Tianjin;Kano;Tianjin;1.1715;NA;n;61;12;m;1;77
Montreal;Ibadan;Montreal;0.8530;NA;n;61;12;m;1;78
Harbin;Durban;Durban;4.1953;NA;n;61;12;m;1;79
Shanghai;Bangkok;Shanghai;1.5174;NA;n;61;12;m;1;80
Montreal;Busan;Montreal;1.2030;NA;n;61;12;m;1;81
Kano;Chongqing;Kano;4.7255;NA;n;61;12;m;1;82
Tokio;Kano;Tokio;1.1070;NA;n;61;12;m;1;83
Chongqing;Wuhan;Wuhan;1.5239;NA;n;61;12;m;1;84
Shanghai;Montreal;Shanghai;1.1287;NA;n;61;12;m;1;85
Tianjin;London;London;0.9912;NA;n;61;12;m;1;86
Chongqing;Harbin;Harbin;2.0694;NA;n;61;12;m;1;87
Seoul;Shanghai;Shanghai;1.1790;NA;n;61;12;m;1;88
Rangun;Tokio;Tokio;1.5055;NA;n;61;12;m;1;89
Durban;Montreal;Montreal;4.3122;NA;n;61;12;m;1;90
Tokio;Ankara;Tokio;1.4225;NA;n;61;12;m;1;91
Harbin;Bangkok;Bangkok;1.1424;NA;n;61;12;m;1;92
Chongqing;Shanghai;Shanghai;2.8253;NA;n;61;12;m;1;93
Santiago;Tokio;Tokio;1.2351;NA;n;61;12;m;1;94
Ankara;Durban;Ankara;1.2002;NA;n;61;12;m;1;95
London;Busan;London;1.1157;NA;n;61;12;m;1;96
Ibadan;Kano;Ibadan;1.6331;NA;n;61;12;m;1;97
Ibadan;Bangkok;Bangkok;1.1342;NA;n;61;12;m;1;98
Shanghai;Tokio;Shanghai;1.8522;NA;n;61;12;m;1;99
Wuhan;London;London;1.5723;NA;n;61;12;m;1;100
Tianjin;Montreal;Montreal;4.5671;NA;n;61;12;m;1;101
